iteration,loss,particle.0.mass,particle.1.mass,particle.2.mass,particle.3.mass,particle.4.mass,particle.5.mass,particle.6.mass,particle.7.mass,particle.8.mass,particle.9.mass,particle.10.mass,particle.11.mass,particle.12.mass,particle.13.mass,particle.14.mass,particle.15.mass,particle.16.mass,particle.17.mass,particle.18.mass,particle.19.mass,edge.0.k,edge.1.k,edge.2.k,edge.3.k,edge.4.k,edge.5.k,edge.6.k,edge.7.k,edge.8.k,edge.9.k,edge.10.k,edge.11.k,edge.12.k,edge.13.k,edge.14.k,edge.15.k,edge.16.k,edge.17.k,edge.18.k,edge.19.k,edge.20.k,edge.21.k,gt.particle.0.mass,gt.particle.1.mass,gt.particle.2.mass,gt.particle.3.mass,gt.particle.4.mass,gt.particle.5.mass,gt.particle.6.mass,gt.particle.7.mass,gt.particle.8.mass,gt.particle.9.mass,gt.particle.10.mass,gt.particle.11.mass,gt.particle.12.mass,gt.particle.13.mass,gt.particle.14.mass,gt.particle.15.mass,gt.particle.16.mass,gt.particle.17.mass,gt.particle.18.mass,gt.particle.19.mass,gt.edge.0.k,gt.edge.1.k,gt.edge.2.k,gt.edge.3.k,gt.edge.4.k,gt.edge.5.k,gt.edge.6.k,gt.edge.7.k,gt.edge.8.k,gt.edge.9.k,gt.edge.10.k,gt.edge.11.k,gt.edge.12.k,gt.edge.13.k,gt.edge.14.k,gt.edge.15.k,gt.edge.16.k,gt.edge.17.k,gt.edge.18.k,gt.edge.19.k,gt.edge.20.k,gt.edge.21.k
62,8.26261930342298e-06,0.09882465749979019,1000000.0,1000000.0,0.16208136081695557,0.1853773444890976,0.9718964099884033,1000000.0,5.799928188323975,1.2030620574951172,5.215076446533203,0.8463022708892822,0.19284658133983612,1000000.0,1000000.0,1.8009291887283325,3.690495252609253,1.5698003768920898,3.1995885372161865,0.4110516309738159,1.150801420211792,172.57681274414062,164.20941162109375,104.08348846435547,175.52723693847656,187.17694091796875,143.00221252441406,91.51272583007812,269.7669677734375,334.8818664550781,1583.9417724609375,390.05426025390625,399.7704772949219,51.17665100097656,9.999999747378752e-05,464.0268249511719,168.25387573242188,224.8109893798828,194.44888305664062,212.7320556640625,340.2598876953125,201.37001037597656,65.23832702636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,8.322863322973717e-06,0.096612848341465,1000000.0,1000000.0,0.16140349209308624,0.18520164489746094,0.94921875,1000000.0,5.864768981933594,1.2112152576446533,5.242850303649902,0.820736289024353,0.1930358111858368,1000000.0,1000000.0,1.787926435470581,3.6953682899475098,1.5553187131881714,3.211334228515625,0.40379756689071655,1.1456698179244995,172.49209594726562,163.93936157226562,101.79065704345703,174.57350158691406,188.18502807617188,141.17564392089844,90.65406036376953,271.82568359375,333.5514221191406,1584.2021484375,389.24969482421875,399.6015625,51.866668701171875,9.999999747378752e-05,468.344970703125,164.94268798828125,226.99526977539062,195.65194702148438,217.1826934814453,343.24664306640625,202.3114776611328,65.38773345947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,8.350782991328742e-06,0.09372733533382416,1000000.0,1000000.0,0.16021394729614258,0.18022535741329193,0.9329873323440552,1000000.0,5.9294047355651855,1.2208954095840454,5.269580841064453,0.7959746718406677,0.18791607022285461,1000000.0,1000000.0,1.7686830759048462,3.704388380050659,1.5439718961715698,3.2180089950561523,0.3982858955860138,1.1431766748428345,172.17367553710938,163.54122924804688,98.57452392578125,173.7794189453125,189.1688232421875,138.27273559570312,91.66311645507812,273.83087158203125,331.85711669921875,1584.4608154296875,388.6201477050781,399.5283203125,52.29658126831055,9.999999747378752e-05,472.5103454589844,162.82626342773438,227.86404418945312,196.35711669921875,221.53895568847656,343.8281555175781,203.04302978515625,66.89161682128906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,8.402836101595312e-06,0.09756210446357727,1000000.0,1000000.0,0.1587672382593155,0.18154405057430267,0.9218579530715942,1000000.0,5.99361515045166,1.229673981666565,5.295399188995361,0.7722519040107727,0.1892460733652115,1000000.0,1000000.0,1.7428762912750244,3.71760630607605,1.5378174781799316,3.221334218978882,0.39568808674812317,1.1496871709823608,172.06825256347656,163.54774475097656,95.34368133544922,174.8341827392578,190.13587951660156,134.87562561035156,93.86337280273438,275.7893371582031,329.9409484863281,1584.71875,388.0072937011719,399.480224609375,52.649349212646484,9.999999747378752e-05,476.4402160644531,161.71815490722656,227.41761779785156,196.58221435546875,225.82659912109375,341.4486389160156,203.53543090820312,69.30552673339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,8.396518751396798e-06,0.10200797766447067,1000000.0,1000000.0,0.15730535984039307,0.18380509316921234,0.9099329113960266,1000000.0,6.057192325592041,1.2357312440872192,5.3204264640808105,0.752318799495697,0.19220401346683502,1000000.0,1000000.0,1.710319995880127,3.733492374420166,1.536629319190979,3.225054979324341,0.39383453130722046,1.1565139293670654,172.18626403808594,163.71142578125,92.46035766601562,176.09494018554688,191.09185791015625,132.37303161621094,95.81409454345703,277.7049865722656,327.9134826660156,1584.9765625,387.4717102050781,399.4532775878906,52.99095916748047,9.999999747378752e-05,480.1260986328125,161.18557739257812,226.1131591796875,196.37098693847656,230.06002807617188,336.4381408691406,203.79551696777344,72.27261352539062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,8.406652341363952e-06,0.09990160167217255,1000000.0,1000000.0,0.15604329109191895,0.17989981174468994,0.8961548209190369,1000000.0,6.119964122772217,1.2380595207214355,5.3447747230529785,0.7354335784912109,0.18990354239940643,1000000.0,1000000.0,1.6727283000946045,3.7500481605529785,1.5396803617477417,3.232248067855835,0.3903069496154785,1.1545817852020264,172.42776489257812,163.6839599609375,90.1020736694336,175.7149658203125,192.03941345214844,131.0665740966797,96.37552642822266,279.5784606933594,325.8481140136719,1585.23388671875,387.1039733886719,399.4601745605469,53.45182418823242,9.999999747378752e-05,483.5516357421875,160.83775329589844,224.5413360595703,195.7782440185547,234.23948669433594,330.3165283203125,203.86842346191406,75.47657775878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,8.284886462206487e-06,0.0962645560503006,1000000.0,1000000.0,0.15514324605464935,0.17709723114967346,0.8849784731864929,1000000.0,6.181804180145264,1.2366676330566406,5.368544578552246,0.723487377166748,0.18972498178482056,1000000.0,1000000.0,1.6338573694229126,3.765964984893799,1.5471091270446777,3.2431252002716064,0.3826315999031067,1.148445963859558,173.0272979736328,163.7824249267578,88.9061050415039,174.77001953125,192.97767639160156,130.0906982421875,95.48353576660156,281.4064025878906,323.7724304199219,1585.489013671875,386.7958068847656,399.46356201171875,54.20267105102539,9.999999747378752e-05,486.68475341796875,160.32887268066406,223.08639526367188,194.87461853027344,238.3469696044922,323.8881530761719,203.8210906982422,78.54202270507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,8.188449100998696e-06,0.09620337188243866,1000000.0,1000000.0,0.1546836644411087,0.18098188936710358,0.8806926608085632,1000000.0,6.2426300048828125,1.2324647903442383,5.391827583312988,0.7163117527961731,0.19654126465320587,1000000.0,1000000.0,1.5977883338928223,3.7802791595458984,1.5598480701446533,3.2551496028900146,0.37088868021965027,1.1444276571273804,174.0182342529297,164.21461486816406,88.880859375,174.4189910888672,193.90289306640625,128.58450317382812,94.08778381347656,283.18157958984375,321.67352294921875,1585.740234375,386.4749755859375,399.4599914550781,55.35641098022461,9.999999747378752e-05,489.51397705078125,159.32247924804688,222.03167724609375,193.73924255371094,242.34793090820312,317.3294372558594,203.7095184326172,81.01213836669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,8.097085810732096e-06,0.09474680572748184,1000000.0,1000000.0,0.1546165496110916,0.18248791992664337,0.8818888664245605,1000000.0,6.302388668060303,1.227203607559204,5.414707183837891,0.7116880416870117,0.1999400407075882,1000000.0,1000000.0,1.5664371252059937,3.791985273361206,1.5782194137573242,3.2651522159576416,0.3578447103500366,1.1396307945251465,174.92996215820312,164.53237915039062,88.86951446533203,173.52685546875,194.8089141845703,126.81087493896484,93.39278411865234,284.8924560546875,319.4990539550781,1585.9869384765625,386.259765625,399.5214538574219,56.89264678955078,9.999999747378752e-05,492.065185546875,157.5148468017578,221.67681884765625,192.4678497314453,246.18954467773438,310.1160583496094,203.55050659179688,82.35929107666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,8.012263606360648e-06,0.09171038120985031,1000000.0,1000000.0,0.15488985180854797,0.17952394485473633,0.8831647038459778,1000000.0,6.361050605773926,1.2225443124771118,5.437254905700684,0.71042400598526,0.197085902094841,1000000.0,1000000.0,1.539336919784546,3.800830125808716,1.60079824924469,3.271589517593384,0.34585317969322205,1.1355252265930176,175.55152893066406,164.61920166015625,88.26851654052734,172.1257781982422,195.690185546875,125.78269958496094,93.99738311767578,286.5291442871094,317.2048645019531,1586.228271484375,386.1804504394531,399.68017578125,58.683372497558594,9.999999747378752e-05,494.39813232421875,154.7437286376953,222.09645080566406,191.1397247314453,249.82757568359375,301.1004333496094,203.33782958984375,82.11038208007812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,7.8719358498347e-06,0.0933983102440834,1000000.0,1000000.0,0.15537136793136597,0.17983949184417725,0.8826937079429626,1000000.0,6.418609142303467,1.2199689149856567,5.459535598754883,0.7094802260398865,0.1956884115934372,1000000.0,1000000.0,1.5154738426208496,3.8073246479034424,1.6244370937347412,3.2754149436950684,0.3369639217853546,1.1389840841293335,176.06552124023438,164.81190490722656,87.3886947631836,171.78521728515625,196.54217529296875,125.72025299072266,95.53514862060547,288.08245849609375,314.753662109375,1586.4652099609375,386.1358337402344,399.9031066894531,60.638545989990234,9.999999747378752e-05,496.5554504394531,151.1645965576172,223.13743591308594,189.83177185058594,253.2239990234375,290.44976806640625,203.07801818847656,80.06842803955078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,7.65937875257805e-06,0.09837126731872559,1000000.0,1000000.0,0.15596473217010498,0.1830667406320572,0.883443295955658,1000000.0,6.475062847137451,1.220008134841919,5.48160457611084,0.7084345817565918,0.19614183902740479,1000000.0,1000000.0,1.4939403533935547,3.811896800994873,1.6445192098617554,3.279224157333374,0.3295830190181732,1.1470584869384766,176.55831909179688,165.11082458496094,86.5392837524414,172.24981689453125,197.3633270263672,125.86714172363281,97.0211181640625,289.5478210449219,312.1524658203125,1586.6993408203125,386.1252746582031,400.1673278808594,62.72732925415039,9.999999747378752e-05,498.5499572753906,147.19192504882812,224.67489624023438,188.59117126464844,256.3683166503906,279.2182312011719,202.80296325683594,76.37935638427734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,7.4944814514310565e-06,0.09965630620718002,1000000.0,1000000.0,0.15657684206962585,0.18236984312534332,0.8874928951263428,1000000.0,6.530412673950195,1.2223378419876099,5.503509998321533,0.7080572247505188,0.19262608885765076,1000000.0,1000000.0,1.4731347560882568,3.814934015274048,1.6560790538787842,3.285346508026123,0.3201182186603546,1.1506832838058472,176.98631286621094,165.24769592285156,85.84854888916016,171.95472717285156,198.15472412109375,125.61308288574219,97.59561157226562,290.9242248535156,309.44342041015625,1586.9329833984375,386.2279357910156,400.46807861328125,64.86747741699219,9.999999747378752e-05,500.41485595703125,143.3017578125,226.59912109375,187.44424438476562,259.2716979980469,268.9854431152344,202.54302978515625,71.40931701660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,7.2894649747468065e-06,0.09840908646583557,1000000.0,1000000.0,0.15712419152259827,0.18075372278690338,0.8932824730873108,1000000.0,6.584640979766846,1.2258522510528564,5.525293827056885,0.710966169834137,0.18907371163368225,1000000.0,1000000.0,1.4508174657821655,3.8174378871917725,1.6562504768371582,3.294198751449585,0.3064376413822174,1.1497775316238403,177.526123046875,165.36746215820312,85.84874725341797,171.23582458496094,198.91958618164062,125.10590362548828,97.11454772949219,292.2137451171875,306.6994934082031,1587.1695556640625,386.3964538574219,400.7658996582031,66.95555877685547,9.999999747378752e-05,502.1842346191406,139.8507080078125,228.6218719482422,186.4007110595703,261.9642028808594,259.986572265625,202.29483032226562,65.53306579589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6.9901238930469844e-06,0.09893663972616196,1000000.0,1000000.0,0.15754370391368866,0.18385356664657593,0.8985406160354614,1000000.0,6.63773775100708,1.2291369438171387,5.54699182510376,0.7114232778549194,0.1915767341852188,1000000.0,1000000.0,1.4255942106246948,3.8206279277801514,1.645609736442566,3.304150104522705,0.2945830225944519,1.1487362384796143,178.31752014160156,165.70571899414062,86.81981658935547,171.17120361328125,199.66188049316406,124.61483001708984,96.18376159667969,293.4199523925781,304.0040283203125,1587.412109375,386.5551452636719,401.0295104980469,68.92682647705078,9.999999747378752e-05,503.88128662109375,137.06471252441406,230.39678955078125,185.4594268798828,264.4841613769531,251.44117736816406,202.02427673339844,59.06653594970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,6.809608748881146e-06,0.09810632467269897,1000000.0,1000000.0,0.1577950417995453,0.1859198361635208,0.9023140072822571,1000000.0,6.689694881439209,1.2308392524719238,5.568634986877441,0.7055051922798157,0.1938011646270752,1000000.0,1000000.0,1.397409439086914,3.8251893520355225,1.6256864070892334,3.3129022121429443,0.28900235891342163,1.1459031105041504,179.09475708007812,166.0125274658203,87.99259948730469,171.08226013183594,200.38540649414062,124.20864868164062,95.66314697265625,294.54681396484375,301.4348449707031,1587.6632080078125,386.77374267578125,401.2953186035156,70.73959350585938,9.999999747378752e-05,505.52593994140625,135.00323486328125,231.7366485595703,184.61846923828125,266.86871337890625,242.72402954101562,201.71408081054688,52.53984069824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,6.721200406900607e-06,0.095034658908844,1000000.0,1000000.0,0.1578604131937027,0.1839480847120285,0.903383731842041,1000000.0,6.740522861480713,1.230160117149353,5.590248107910156,0.6953396797180176,0.19205783307552338,1000000.0,1000000.0,1.3674570322036743,3.8315773010253906,1.5963225364685059,3.319162607192993,0.28452396392822266,1.1421163082122803,179.6459197998047,166.14447021484375,88.72325134277344,170.77847290039062,201.09239196777344,123.95207977294922,96.04254150390625,295.5970764160156,299.0428161621094,1587.92431640625,387.0877990722656,401.5932312011719,72.30525970458984,9.999999747378752e-05,507.17828369140625,133.52735900878906,232.52020263671875,183.8815155029297,269.1426086425781,235.5732879638672,201.40037536621094,46.8377685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,6.715980362059781e-06,0.09478827565908432,1000000.0,1000000.0,0.15773501992225647,0.18341884016990662,0.9024059772491455,1000000.0,6.79024076461792,1.2270159721374512,5.611850261688232,0.6837833523750305,0.19159363210201263,1000000.0,1000000.0,1.338588833808899,3.8400802612304688,1.5588823556900024,3.323436737060547,0.275666743516922,1.1434723138809204,180.0406951904297,166.30917358398438,89.07811737060547,171.37368774414062,201.7831268310547,123.61014556884766,97.13129425048828,296.5718994140625,296.844482421875,1588.1953125,387.41650390625,401.90625,73.57068634033203,9.999999747378752e-05,508.8843688964844,132.33706665039062,232.6716766357422,183.26168823242188,271.3140563964844,231.62030029296875,201.12344360351562,42.72658157348633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,6.641523668804439e-06,0.0973375216126442,1000000.0,1000000.0,0.15743358433246613,0.18469154834747314,0.9010444283485413,1000000.0,6.83888053894043,1.2220343351364136,5.633456707000732,0.6688681840896606,0.19286879897117615,1000000.0,1000000.0,1.3147501945495605,3.850242853164673,1.5190582275390625,3.3275132179260254,0.2666626572608948,1.1495856046676636,180.30886840820312,166.51170349121094,89.1866226196289,172.73690795898438,202.45619201660156,122.83063507080078,98.26032257080078,297.47088623046875,294.82293701171875,1588.4752197265625,387.7416687011719,402.2253112792969,74.54867553710938,9.999999747378752e-05,510.6558837890625,131.02703857421875,232.32408142089844,182.7821807861328,273.3749084472656,229.49127197265625,200.87448120117188,40.492042541503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,6.6437796704121865e-06,0.0976630300283432,1000000.0,1000000.0,0.15694962441921234,0.18269316852092743,0.8991230130195618,1000000.0,6.886476516723633,1.2165254354476929,5.655078887939453,0.6484977602958679,0.19109241664409637,1000000.0,1000000.0,1.298494577407837,3.8610196113586426,1.4839038848876953,3.33313250541687,0.2638861835002899,1.1540244817733765,180.40841674804688,166.5459747314453,89.12438201904297,173.57534790039062,203.10874938964844,121.67866516113281,98.79151916503906,298.29205322265625,292.92669677734375,1588.7625732421875,388.1108093261719,402.5545654296875,75.25135040283203,9.999999747378752e-05,512.4956665039062,129.259521484375,231.7755126953125,182.482421875,275.2989196777344,226.98448181152344,200.60675048828125,39.994686126708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,6.662100986432051e-06,0.09665422141551971,1000000.0,1000000.0,0.15634121000766754,0.1799677610397339,0.8938486576080322,1000000.0,6.933060169219971,1.2115533351898193,5.676723957061768,0.627028226852417,0.18927137553691864,1000000.0,1000000.0,1.2888479232788086,3.871598243713379,1.4553734064102173,3.340740203857422,0.26208698749542236,1.1562422513961792,180.5021209716797,166.5199432373047,89.38172149658203,173.97531127929688,203.73861694335938,120.74607849121094,98.56759643554688,299.0351257324219,291.1163635253906,1589.0550537109375,388.4764099121094,402.8663330078125,75.63671112060547,9.999999747378752e-05,514.42333984375,126.974365234375,231.25601196289062,182.38778686523438,277.0683898925781,224.9791259765625,200.28843688964844,40.99765396118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,6.747123734385241e-06,0.09718019515275955,1000000.0,1000000.0,0.15567870438098907,0.18081937730312347,0.884278416633606,1000000.0,6.978663444519043,1.2079581022262573,5.6983962059021,0.6097654104232788,0.19186881184577942,1000000.0,1000000.0,1.2835228443145752,3.881408214569092,1.4341777563095093,3.349290609359741,0.25544610619544983,1.1583902835845947,180.74447631835938,166.60755920410156,90.318603515625,174.51156616210938,204.3442840576172,120.32575988769531,97.97410583496094,299.7009582519531,289.3602294921875,1589.350341796875,388.7772216796875,403.1380920410156,75.69670104980469,9.999999747378752e-05,516.4346923828125,124.34014129638672,230.9261932373047,182.51486206054688,278.6701354980469,224.35494995117188,199.87994384765625,42.99098587036133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,6.772299002477666e-06,0.09641677886247635,1000000.0,1000000.0,0.15503144264221191,0.1808418333530426,0.8752261400222778,1000000.0,7.023314952850342,1.2059824466705322,5.720098495483398,0.595515787601471,0.19387666881084442,1000000.0,1000000.0,1.2809571027755737,3.889859199523926,1.4245024919509888,3.357128381729126,0.2491399049758911,1.1579540967941284,180.9840850830078,166.62644958496094,91.51048278808594,174.53045654296875,204.92568969726562,119.71631622314453,97.62175750732422,300.2921142578125,287.6495361328125,1589.646728515625,389.0613708496094,403.3969421386719,75.56289672851562,9.999999747378752e-05,518.45654296875,121.68587493896484,230.9527587890625,182.86441040039062,280.10498046875,223.19422912597656,199.3058319091797,45.075618743896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.824946467531845e-06,0.09420496970415115,1000000.0,1000000.0,0.15446285903453827,0.17859046161174774,0.8695074915885925,1000000.0,7.067034721374512,1.2053438425064087,5.741830348968506,0.5830411911010742,0.19317381083965302,1000000.0,1000000.0,1.278484582901001,3.8968048095703125,1.4274020195007324,3.363239288330078,0.24744801223278046,1.1556168794631958,181.1116943359375,166.5120391845703,92.56541442871094,174.0232696533203,205.4840087890625,118.59398651123047,97.88790130615234,300.81256103515625,285.9958801269531,1589.943359375,389.34539794921875,403.6643371582031,75.34980773925781,9.999999747378752e-05,520.423828125,119.39486694335938,231.3760528564453,183.4271240234375,281.3855895996094,220.12667846679688,198.50730895996094,46.42478561401367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,6.872232006571721e-06,0.09471040219068527,1000000.0,1000000.0,0.15401591360569,0.17849738895893097,0.8653993606567383,1000000.0,7.109832763671875,1.2052900791168213,5.7635884284973145,0.5760790109634399,0.19381624460220337,1000000.0,1000000.0,1.271977424621582,3.9025964736938477,1.4373162984848022,3.3678743839263916,0.24516184628009796,1.1563574075698853,181.189208984375,166.44207763671875,93.46224975585938,173.98419189453125,206.02137756347656,117.4604263305664,98.67929077148438,301.2675476074219,284.42822265625,1590.239990234375,389.5791015625,403.9346618652344,75.0937271118164,9.999999747378752e-05,522.3049926757812,117.82777404785156,232.09593200683594,184.18218994140625,282.5352783203125,216.39486694335938,197.48178100585938,46.75175094604492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6.8720792114618234e-06,0.09707984328269958,1000000.0,1000000.0,0.15370647609233856,0.1793360859155655,0.8610864281654358,1000000.0,7.151721954345703,1.2048804759979248,5.785369396209717,0.5766503214836121,0.1945047229528427,1000000.0,1000000.0,1.2592843770980835,3.9074959754943848,1.4488998651504517,3.372267246246338,0.2386070340871811,1.1593495607376099,181.185302734375,166.3748321533203,94.08537292480469,174.28115844726562,206.54026794433594,116.7355728149414,99.54054260253906,301.6625671386719,282.98126220703125,1590.536865234375,389.7789306640625,404.2142028808594,74.84007263183594,9.999999747378752e-05,524.0804443359375,117.13127136230469,233.03982543945312,185.10025024414062,283.5809020996094,213.1685791015625,196.2563934326172,46.0142707824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,6.782346190448152e-06,0.0980805978178978,1000000.0,1000000.0,0.15352337062358856,0.17764681577682495,0.8583868145942688,1000000.0,7.192724704742432,1.2033486366271973,5.807168483734131,0.5801469087600708,0.19209052622318268,1000000.0,1000000.0,1.2420982122421265,3.9117395877838135,1.4618220329284668,3.3776934146881104,0.23406442999839783,1.1607178449630737,181.06358337402344,166.1878204345703,94.39632415771484,174.25436401367188,207.0426483154297,116.16712188720703,100.0079574584961,302.0025329589844,281.68115234375,1590.83447265625,389.9872741699219,404.50701904296875,74.71757507324219,9.999999747378752e-05,525.703125,117.13506317138672,234.14410400390625,186.15328979492188,284.5451354980469,209.20431518554688,194.85598754882812,44.12471008300781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,6.679672424070304e-06,0.09921398013830185,1000000.0,1000000.0,0.15347498655319214,0.1765139400959015,0.8591433763504028,1000000.0,7.232872486114502,1.2001854181289673,5.828977584838867,0.5836384296417236,0.1902991235256195,1000000.0,1000000.0,1.2237976789474487,3.91585111618042,1.4746580123901367,3.384551525115967,0.23413816094398499,1.1611226797103882,180.9842071533203,166.0240478515625,94.7785873413086,174.27684020996094,207.52975463867188,115.409912109375,99.94044494628906,302.2918701171875,280.54437255859375,1591.1322021484375,390.16802978515625,404.7864074707031,74.83419799804688,9.999999747378752e-05,527.1500244140625,117.49253845214844,235.26611328125,187.30653381347656,285.4458312988281,204.50479125976562,193.34881591796875,41.41478729248047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,6.631286396441283e-06,0.10122320801019669,1000000.0,1000000.0,0.1534964144229889,0.1777077168226242,0.8615723252296448,1000000.0,7.2722086906433105,1.1956437826156616,5.850788116455078,0.5894438624382019,0.19139710068702698,1000000.0,1000000.0,1.207018256187439,3.920306921005249,1.482870101928711,3.3921573162078857,0.23166683316230774,1.1608965396881104,181.04254150390625,165.96560668945312,95.47284698486328,174.5406951904297,208.00131225585938,114.71941375732422,99.58809661865234,302.53271484375,279.5520324707031,1591.4300537109375,390.3026428222656,405.03546142578125,75.18352508544922,9.999999747378752e-05,528.4464111328125,117.81107330322266,236.27780151367188,188.54556274414062,286.2821044921875,201.53225708007812,191.8376922607422,38.68745040893555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,6.5880458350875415e-06,0.10107097774744034,1000000.0,1000000.0,0.1535099595785141,0.17721810936927795,0.8634973168373108,1000000.0,7.310790061950684,1.1904164552688599,5.872590065002441,0.5953617691993713,0.1913565993309021,1000000.0,1000000.0,1.1944292783737183,3.9253249168395996,1.4855773448944092,3.3993422985076904,0.22810108959674835,1.1574132442474365,181.12252807617188,165.85289001464844,96.25433349609375,174.39886474609375,208.4561309814453,114.4178695678711,99.37679290771484,302.72601318359375,278.66668701171875,1591.7279052734375,390.44091796875,405.2688903808594,75.75003051757812,9.999999747378752e-05,529.6128540039062,117.70916748046875,237.12330627441406,189.8611297607422,287.0433654785156,200.42733764648438,190.38211059570312,36.551876068115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,6.56830525258556e-06,0.09996189177036285,1000000.0,1000000.0,0.15344493091106415,0.17591971158981323,0.8643384575843811,1000000.0,7.348682403564453,1.1853638887405396,5.894372463226318,0.5975729823112488,0.19084060192108154,1000000.0,1000000.0,1.1880600452423096,3.931215286254883,1.4847232103347778,3.405334949493408,0.22997844219207764,1.1528676748275757,181.1918487548828,165.71250915527344,97.00396728515625,174.13125610351562,208.89273071289062,114.56456756591797,99.5887451171875,302.87249755859375,277.84442138671875,1592.0252685546875,390.5763244628906,405.49072265625,76.51399230957031,9.999999747378752e-05,530.6611328125,116.9561538696289,237.72024536132812,191.24624633789062,287.7158203125,199.4346466064453,188.99586486816406,35.34763717651367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,6.563647730217781e-06,0.10068674385547638,1000000.0,1000000.0,0.15325228869915009,0.1766308695077896,0.864410400390625,1000000.0,7.385960578918457,1.1812623739242554,5.91612434387207,0.5983418226242065,0.19238868355751038,1000000.0,1000000.0,1.1876163482666016,3.938174247741699,1.4786360263824463,3.410252809524536,0.23210680484771729,1.1511157751083374,181.260009765625,165.6425018310547,97.6775894165039,174.3308868408203,209.30996704101562,114.99128723144531,100.18081665039062,302.97332763671875,277.0451354980469,1592.321533203125,390.67803955078125,405.69964599609375,77.40418243408203,9.999999747378752e-05,531.6265258789062,115.65003204345703,238.0168914794922,192.691650390625,288.2876281738281,199.94659423828125,187.70318603515625,35.40917205810547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,6.554768788191723e-06,0.10134685784578323,1000000.0,1000000.0,0.1529066264629364,0.17639310657978058,0.8653756976127625,1000000.0,7.422694206237793,1.1784559488296509,5.937834739685059,0.5992662310600281,0.19274310767650604,1000000.0,1000000.0,1.191135048866272,3.94594144821167,1.466782569885254,3.4149372577667236,0.23149070143699646,1.150894284248352,181.21189880371094,165.5174560546875,98.03530883789062,174.567626953125,209.7075958251953,115.32669830322266,100.84650421142578,303.03076171875,276.24658203125,1592.6162109375,390.7819519042969,405.9128723144531,78.37164306640625,9.999999747378752e-05,532.5267944335938,114.12916564941406,238.08538818359375,194.1819610595703,288.7573547363281,202.6116485595703,186.487060546875,36.691184997558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
